timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,Cluster
1.68063E+12,11,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,153913,126,30,30,http://192.168.56.104/150KB.txt,2,0,0,6
1.68063E+12,40,HTTP Request 3 Small,200,OK,Thread Group 1-20,text,true,,153913,126,30,30,http://192.168.56.104/150KB.txt,6,0,0,6
1.68063E+12,263,HTTP Request 9 Small,200,OK,Thread Group 1-23,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,17,0,0,6
1.68063E+12,295,HTTP Request 11 Small,200,OK,Thread Group 1-1,text,true,,563513,126,30,30,http://192.168.56.104/550KB.txt,3,0,0,6
1.68063E+12,251,HTTP Request 13 Small,200,OK,Thread Group 1-9,text,true,,665913,126,30,30,http://192.168.56.104/650KB.txt,11,0,0,6
1.68063E+12,31,HTTP Request 2 Small,200,OK,Thread Group 1-14,text,true,,102713,126,30,30,http://192.168.56.104/100KB.txt,14,0,0,6
1.68063E+12,228,HTTP Request 13 Medium,200,OK,Thread Group 1-16,text,true,,1331515,127,30,30,http://192.168.56.104/1300KB.txt,3,0,0,12
1.68063E+12,119,HTTP Request 5 Large ,200,OK,Thread Group 1-12,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,2,0,0,12
1.68063E+12,35,HTTP Request 4 Small,200,OK,Thread Group 1-15,text,true,,205113,126,30,30,http://192.168.56.104/200KB.txt,4,0,0,6
1.68063E+12,25,HTTP Request 4 Small,200,OK,Thread Group 1-25,text,true,,205113,126,30,30,http://192.168.56.104/200KB.txt,10,0,0,6
1.68063E+12,81,HTTP Request 2 Medium,200,OK,Thread Group 1-13,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,3,0,0,6
1.68063E+12,43,HTTP Request 4 Small,200,OK,Thread Group 1-29,text,true,,205113,126,30,30,http://192.168.56.104/200KB.txt,10,0,0,6
1.68063E+12,74,HTTP Request 7 Small,200,OK,Thread Group 1-8,text,true,,358713,126,30,30,http://192.168.56.104/350KB.txt,10,0,0,6
1.68063E+12,122,HTTP Request 13 Medium,200,OK,Thread Group 1-7,text,true,,1331515,127,30,30,http://192.168.56.104/1300KB.txt,10,0,0,12
1.68063E+12,91,HTTP Request 3 Large ,200,OK,Thread Group 1-6,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,5,0,0,12
1.68063E+12,133,HTTP Request 1 Large ,200,OK,Thread Group 1-27,text,true,,1382715,127,30,30,http://192.168.56.104/1350KB.txt,6,0,0,12
1.68063E+12,37,HTTP Request 10 Medium,200,OK,Thread Group 1-10,text,true,,1177915,127,30,30,http://192.168.56.104/1150KB.txt,3,0,0,12
1.68063E+12,70,HTTP Request 7 Large ,200,OK,Thread Group 1-19,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,2,0,0,12
1.68063E+12,77,HTTP Request 3 Medium,200,OK,Thread Group 1-22,text,true,,819513,126,30,30,http://192.168.56.104/800KB.txt,5,0,0,6
1.68063E+12,66,HTTP Request 11 Small,200,OK,Thread Group 1-18,text,true,,563513,126,30,30,http://192.168.56.104/550KB.txt,5,0,0,6
1.68063E+12,40,HTTP Request 9 Small,200,OK,Thread Group 1-11,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,3,0,0,6
1.68063E+12,103,HTTP Request 14 Large ,200,OK,Thread Group 1-24,text,true,,2048315,127,30,30,http://192.168.56.104/2000KB.txt,2,0,0,12
1.68063E+12,40,HTTP Request 4 Small,200,OK,Thread Group 1-30,text,true,,205113,126,30,30,http://192.168.56.104/200KB.txt,12,0,0,6
1.68063E+12,127,HTTP Request 2 Medium,200,OK,Thread Group 1-5,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,3,0,0,6
1.68063E+12,51,HTTP Request 10 Small,200,OK,Thread Group 1-21,text,true,,512313,126,30,30,http://192.168.56.104/500KB.txt,9,0,0,6
1.68063E+12,38,HTTP Request 5 Small,200,OK,Thread Group 1-28,text,true,,256313,126,30,30,http://192.168.56.104/250KB.txt,6,0,0,6
1.68063E+12,145,HTTP Request 9 Large ,200,OK,Thread Group 1-26,text,true,,1792315,127,30,30,http://192.168.56.104/1750KB.txt,11,0,0,12
1.68063E+12,79,HTTP Request 12 Medium,200,OK,Thread Group 1-17,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,15,0,0,11
1.68063E+12,54,HTTP Request 11 Medium,200,OK,Thread Group 1-3,text,true,,1229115,127,30,30,http://192.168.56.104/1200KB.txt,2,0,0,12
1.68063E+12,54,HTTP Request 12 Medium,200,OK,Thread Group 1-4,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,1,0,0,12
1.68063E+12,122,HTTP Request 4 Large ,200,OK,Thread Group 1-23,text,true,,1536315,127,30,30,http://192.168.56.104/1500KB.txt,5,0,0,12
1.68063E+12,37,HTTP Request 5 Small,200,OK,Thread Group 1-16,text,true,,256313,126,30,30,http://192.168.56.104/250KB.txt,11,0,0,6
1.68063E+12,111,HTTP Request 1 Large ,200,OK,Thread Group 1-9,text,true,,1382715,127,30,30,http://192.168.56.104/1350KB.txt,11,0,0,12
1.68063E+12,216,HTTP Request 5 Large ,200,OK,Thread Group 1-1,text,true,,1587516,127,30,30,http://192.168.56.104/1550KB.txt,13,0,4,3
1.68063E+12,52,HTTP Request 4 Small,200,OK,Thread Group 1-2,text,true,,205114,126,30,30,http://192.168.56.104/200KB.txt,11,0,6,3
1.68063E+12,34,HTTP Request 5 Small,200,OK,Thread Group 1-14,text,true,,256313,126,30,30,http://192.168.56.104/250KB.txt,12,0,0,6
1.68063E+12,114,HTTP Request 6 Medium,200,OK,Thread Group 1-12,text,true,,973113,126,30,30,http://192.168.56.104/950KB.txt,4,0,0,6
1.68063E+12,135,HTTP Request 9 Medium,200,OK,Thread Group 1-20,text,true,,1075515,127,30,30,http://192.168.56.104/1100KB.txt,1,0,0,12
1.68063E+12,131,HTTP Request 1 Medium,200,OK,Thread Group 1-15,text,true,,717113,126,30,30,http://192.168.56.104/700KB.txt,4,0,0,6
1.68063E+12,200,HTTP Request 13 Medium,200,OK,Thread Group 1-13,text,true,,1331515,127,30,30,http://192.168.56.104/1300KB.txt,2,0,0,12
1.68063E+12,171,HTTP Request 8 Small,200,OK,Thread Group 1-29,text,true,,409913,126,30,30,http://192.168.56.104/400KB.txt,27,0,0,10
1.68063E+12,183,HTTP Request 11 Large ,200,OK,Thread Group 1-7,text,true,,1894715,127,30,30,http://192.168.56.104/1850KB.txt,5,0,0,12
1.68063E+12,251,HTTP Request 2 Large ,200,OK,Thread Group 1-8,text,true,,1433915,127,30,30,http://192.168.56.104/1400KB.txt,17,0,0,12
1.68063E+12,245,HTTP Request 11 Large ,200,OK,Thread Group 1-6,text,true,,1894715,127,30,30,http://192.168.56.104/1850KB.txt,19,0,0,12
1.68063E+12,207,HTTP Request 5 Large ,200,OK,Thread Group 1-10,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,18,0,0,12
1.68063E+12,498,HTTP Request 12 Large ,200,OK,Thread Group 1-25,text,true,,1945915,127,30,30,http://192.168.56.104/1900KB.txt,7,0,0,15
1.68063E+12,228,HTTP Request 5 Medium,200,OK,Thread Group 1-19,text,true,,921913,126,30,30,http://192.168.56.104/900KB.txt,48,0,0,10
1.68063E+12,420,HTTP Request 6 Large ,200,OK,Thread Group 1-27,text,true,,1638715,127,30,30,http://192.168.56.104/1600KB.txt,30,0,0,9
1.68063E+12,117,HTTP Request 2 Large ,200,OK,Thread Group 1-22,text,true,,1433915,127,30,30,http://192.168.56.104/1400KB.txt,10,0,0,12
1.68063E+12,136,HTTP Request 5 Large ,200,OK,Thread Group 1-18,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,3,0,0,12
1.68063E+12,122,HTTP Request 1 Large ,200,OK,Thread Group 1-24,text,true,,1382715,127,30,30,http://192.168.56.104/1350KB.txt,2,0,0,12
1.68063E+12,111,HTTP Request 12 Medium,200,OK,Thread Group 1-11,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,4,0,0,12
1.68063E+12,102,HTTP Request 3 Medium,200,OK,Thread Group 1-5,text,true,,819513,126,30,30,http://192.168.56.104/800KB.txt,3,0,0,6
1.68063E+12,32,HTTP Request 7 Small,200,OK,Thread Group 1-26,text,true,,358713,126,30,30,http://192.168.56.104/350KB.txt,5,0,0,6
1.68063E+12,89,HTTP Request 9 Medium,200,OK,Thread Group 1-30,text,true,,1075515,127,30,30,http://192.168.56.104/1100KB.txt,3,0,0,12
1.68063E+12,18,HTTP Request 2 Small,200,OK,Thread Group 1-17,text,true,,102713,126,30,30,http://192.168.56.104/100KB.txt,6,0,0,6
1.68063E+12,72,HTTP Request 4 Large ,200,OK,Thread Group 1-21,text,true,,1536315,127,30,30,http://192.168.56.104/1500KB.txt,4,0,0,12
1.68063E+12,161,HTTP Request 7 Large ,200,OK,Thread Group 1-28,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,4,0,0,12
1.68063E+12,92,HTTP Request 13 Medium,200,OK,Thread Group 1-3,text,true,,1331516,127,30,30,http://192.168.56.104/1300KB.txt,4,0,1,12
1.68063E+12,83,HTTP Request 12 Medium,200,OK,Thread Group 1-4,text,true,,1280316,127,30,30,http://192.168.56.104/1250KB.txt,22,0,5,3
1.68063E+12,165,HTTP Request 1 Medium,200,OK,Thread Group 1-1,text,true,,717113,126,30,30,http://192.168.56.104/700KB.txt,3,0,0,6
1.68063E+12,95,HTTP Request 7 Medium,200,OK,Thread Group 1-9,text,true,,1024314,127,30,30,http://192.168.56.104/1000KB.txt,2,0,0,12
1.68063E+12,155,HTTP Request 3 Medium,200,OK,Thread Group 1-23,text,true,,819513,126,30,30,http://192.168.56.104/800KB.txt,9,0,0,6
1.68063E+12,66,HTTP Request 6 Medium,200,OK,Thread Group 1-16,text,true,,973113,126,30,30,http://192.168.56.104/950KB.txt,33,0,0,10
1.68063E+12,49,HTTP Request 8 Small,200,OK,Thread Group 1-12,text,true,,409913,126,30,30,http://192.168.56.104/400KB.txt,4,0,0,6
1.68063E+12,78,HTTP Request 2 Medium,200,OK,Thread Group 1-20,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,1,0,0,6
1.68063E+12,96,HTTP Request 5 Large ,200,OK,Thread Group 1-14,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,8,0,0,12
1.68063E+12,140,HTTP Request 11 Small,200,OK,Thread Group 1-2,text,true,,563513,126,30,30,http://192.168.56.104/550KB.txt,9,0,0,6
1.68063E+12,147,HTTP Request 2 Small,200,OK,Thread Group 1-7,text,true,,102713,126,30,30,http://192.168.56.104/100KB.txt,16,0,0,6
1.68063E+12,349,HTTP Request 4 Medium,200,OK,Thread Group 1-15,text,true,,870713,126,30,30,http://192.168.56.104/850KB.txt,1,0,0,6
1.68063E+12,393,HTTP Request 12 Small,200,OK,Thread Group 1-25,text,true,,614713,126,30,30,http://192.168.56.104/600KB.txt,9,0,0,6
1.68063E+12,250,HTTP Request 11 Medium,200,OK,Thread Group 1-10,text,true,,1229115,127,30,30,http://192.168.56.104/1200KB.txt,31,0,0,9
1.68063E+12,397,HTTP Request 9 Medium,200,OK,Thread Group 1-27,text,true,,1075515,127,30,30,http://192.168.56.104/1100KB.txt,4,0,0,16
1.68063E+12,381,HTTP Request 5 Large ,200,OK,Thread Group 1-6,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,7,0,0,16
1.68063E+12,467,HTTP Request 2 Medium,200,OK,Thread Group 1-8,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,3,0,0,15
1.68063E+12,501,HTTP Request 13 Medium,200,OK,Thread Group 1-29,text,true,,1331515,127,30,30,http://192.168.56.104/1300KB.txt,40,0,0,9
1.68063E+12,613,HTTP Request 1 Large ,200,OK,Thread Group 1-13,text,true,,1382715,127,30,30,http://192.168.56.104/1350KB.txt,5,0,0,16
1.68063E+12,18,HTTP Request 1 Small,200,OK,Thread Group 1-18,text,true,,51511,125,30,30,http://192.168.56.104/50KB.txt,6,0,0,6
1.68063E+12,369,HTTP Request 6 Large ,200,OK,Thread Group 1-19,text,true,,1638715,127,30,30,http://192.168.56.104/1600KB.txt,10,0,0,16
1.68063E+12,305,HTTP Request 8 Large ,200,OK,Thread Group 1-22,text,true,,1741115,127,30,30,http://192.168.56.104/1700KB.txt,24,0,0,12
1.68063E+12,199,HTTP Request 4 Medium,200,OK,Thread Group 1-11,text,true,,870713,126,30,30,http://192.168.56.104/850KB.txt,9,0,0,6
1.68063E+12,307,HTTP Request 12 Large ,200,OK,Thread Group 1-24,text,true,,1945915,127,30,30,http://192.168.56.104/1900KB.txt,1,0,0,16
1.68063E+12,317,HTTP Request 10 Large ,200,OK,Thread Group 1-5,text,true,,1843516,127,30,30,http://192.168.56.104/1800KB.txt,5,0,2,12
1.68063E+12,196,HTTP Request 7 Small,200,OK,Thread Group 1-21,text,true,,358713,126,30,30,http://192.168.56.104/350KB.txt,11,0,0,6
1.68063E+12,295,HTTP Request 13 Small,200,OK,Thread Group 1-30,text,true,,665913,126,30,30,http://192.168.56.104/650KB.txt,3,0,0,6
1.68063E+12,194,HTTP Request 9 Small,200,OK,Thread Group 1-28,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,5,0,0,6
1.68063E+12,190,HTTP Request 4 Small,200,OK,Thread Group 1-17,text,true,,205113,126,30,30,http://192.168.56.104/200KB.txt,5,0,0,6
1.68063E+12,60,HTTP Request 8 Small,200,OK,Thread Group 1-4,text,true,,409913,126,30,30,http://192.168.56.104/400KB.txt,7,0,0,6
1.68063E+12,344,HTTP Request 8 Large ,200,OK,Thread Group 1-26,text,true,,1741115,127,30,30,http://192.168.56.104/1700KB.txt,13,0,0,16
1.68063E+12,186,HTTP Request 12 Medium,200,OK,Thread Group 1-3,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,4,0,0,12
1.68063E+12,101,HTTP Request 7 Small,200,OK,Thread Group 1-9,text,true,,358713,126,30,30,http://192.168.56.104/350KB.txt,9,0,0,6
1.68063E+12,297,HTTP Request 8 Medium,200,OK,Thread Group 1-1,text,true,,1075515,127,30,30,http://192.168.56.104/1050KB.txt,1,0,0,16
1.68063E+12,68,HTTP Request 3 Small,200,OK,Thread Group 1-20,text,true,,153913,126,30,30,http://192.168.56.104/150KB.txt,4,0,0,6
1.68063E+12,296,HTTP Request 5 Medium,200,OK,Thread Group 1-23,text,true,,921913,126,30,30,http://192.168.56.104/900KB.txt,6,0,0,6
1.68063E+12,292,HTTP Request 6 Medium,200,OK,Thread Group 1-16,text,true,,973113,126,30,30,http://192.168.56.104/950KB.txt,7,0,0,6
1.68063E+12,222,HTTP Request 9 Large ,200,OK,Thread Group 1-12,text,true,,1792315,127,30,30,http://192.168.56.104/1750KB.txt,4,0,0,12
1.68063E+12,222,HTTP Request 6 Large ,200,OK,Thread Group 1-14,text,true,,1638715,127,30,30,http://192.168.56.104/1600KB.txt,7,0,0,12
1.68063E+12,119,HTTP Request 12 Small,200,OK,Thread Group 1-15,text,true,,614713,126,30,30,http://192.168.56.104/600KB.txt,10,0,0,6
1.68063E+12,232,HTTP Request 13 Small,200,OK,Thread Group 1-25,text,true,,665913,126,30,30,http://192.168.56.104/650KB.txt,20,0,0,6
1.68063E+12,356,HTTP Request 4 Large ,200,OK,Thread Group 1-13,text,true,,1536315,127,30,30,http://192.168.56.104/1500KB.txt,6,0,0,16
1.68063E+12,154,HTTP Request 12 Small,200,OK,Thread Group 1-10,text,true,,614713,126,30,30,http://192.168.56.104/600KB.txt,19,0,0,6
1.68063E+12,698,HTTP Request 9 Large ,200,OK,Thread Group 1-2,text,true,,1792315,127,30,30,http://192.168.56.104/1750KB.txt,5,0,0,16
1.68063E+12,361,HTTP Request 2 Large ,200,OK,Thread Group 1-7,text,true,,1433916,127,30,30,http://192.168.56.104/1400KB.txt,8,0,4,12
1.68063E+12,365,HTTP Request 12 Medium,200,OK,Thread Group 1-29,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,6,0,0,16
1.68063E+12,463,HTTP Request 13 Medium,200,OK,Thread Group 1-8,text,true,,1331515,127,30,30,http://192.168.56.104/1300KB.txt,49,0,0,9
1.68063E+12,144,HTTP Request 13 Small,200,OK,Thread Group 1-22,text,true,,665913,126,30,30,http://192.168.56.104/650KB.txt,37,0,0,10
1.68063E+12,326,HTTP Request 5 Large ,200,OK,Thread Group 1-19,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,11,0,0,16
1.68063E+12,526,HTTP Request 10 Large ,200,OK,Thread Group 1-27,text,true,,1843515,127,30,30,http://192.168.56.104/1800KB.txt,28,0,0,9
1.68063E+12,512,HTTP Request 11 Medium,200,OK,Thread Group 1-6,text,true,,1229116,127,30,30,http://192.168.56.104/1200KB.txt,38,0,12,2
1.68063E+12,29,HTTP Request 7 Small,200,OK,Thread Group 1-18,text,true,,358713,126,30,30,http://192.168.56.104/350KB.txt,12,0,0,6
1.68063E+12,21,HTTP Request 2 Small,200,OK,Thread Group 1-24,text,true,,102713,126,30,30,http://192.168.56.104/100KB.txt,1,0,0,6
1.68063E+12,109,HTTP Request 4 Medium,200,OK,Thread Group 1-11,text,true,,870713,126,30,30,http://192.168.56.104/850KB.txt,2,0,0,6
1.68063E+12,26,HTTP Request 9 Small,200,OK,Thread Group 1-5,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,3,0,0,6
1.68063E+12,215,HTTP Request 7 Large ,200,OK,Thread Group 1-30,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,2,0,0,12
1.68063E+12,157,HTTP Request 4 Medium,200,OK,Thread Group 1-21,text,true,,870713,126,30,30,http://192.168.56.104/850KB.txt,3,0,0,6
1.68063E+12,202,HTTP Request 5 Large ,200,OK,Thread Group 1-28,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,1,0,0,12
1.68063E+12,273,HTTP Request 4 Large ,200,OK,Thread Group 1-26,text,true,,1536315,127,30,30,http://192.168.56.104/1500KB.txt,10,0,0,16
1.68063E+12,209,HTTP Request 12 Medium,200,OK,Thread Group 1-17,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,15,0,0,12
1.68063E+12,82,HTTP Request 12 Small,200,OK,Thread Group 1-4,text,true,,614713,126,30,30,http://192.168.56.104/600KB.txt,23,0,0,10
1.68063E+12,168,HTTP Request 10 Large ,200,OK,Thread Group 1-3,text,true,,1843515,127,30,30,http://192.168.56.104/1800KB.txt,32,0,0,9
1.68063E+12,83,HTTP Request 8 Small,200,OK,Thread Group 1-23,text,true,,409913,126,30,30,http://192.168.56.104/400KB.txt,10,0,0,6
1.68063E+12,53,HTTP Request 5 Small,200,OK,Thread Group 1-9,text,true,,256313,126,30,30,http://192.168.56.104/250KB.txt,19,0,0,10
1.68063E+12,239,HTTP Request 6 Medium,200,OK,Thread Group 1-1,text,true,,973113,126,30,30,http://192.168.56.104/950KB.txt,3,0,0,6
1.68063E+12,89,HTTP Request 9 Small,200,OK,Thread Group 1-20,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,11,0,0,6
1.68063E+12,67,HTTP Request 3 Small,200,OK,Thread Group 1-2,text,true,,153913,126,30,30,http://192.168.56.104/150KB.txt,4,0,0,6
1.68063E+12,245,HTTP Request 7 Large ,200,OK,Thread Group 1-16,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,5,0,0,12
1.68063E+12,153,HTTP Request 3 Large ,200,OK,Thread Group 1-12,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,9,0,0,13
1.68063E+12,110,HTTP Request 5 Large ,200,OK,Thread Group 1-14,text,true,,1587515,127,30,30,http://192.168.56.104/1550KB.txt,2,0,0,12
1.68063E+12,74,HTTP Request 4 Small,200,OK,Thread Group 1-8,text,true,,205114,126,30,30,http://192.168.56.104/200KB.txt,5,0,2,3
1.68063E+12,81,HTTP Request 3 Small,200,OK,Thread Group 1-29,text,true,,153913,126,30,30,http://192.168.56.104/150KB.txt,1,0,0,6
1.68063E+12,240,HTTP Request 13 Medium,200,OK,Thread Group 1-15,text,true,,1331515,127,30,30,http://192.168.56.104/1300KB.txt,2,0,0,12
1.68063E+12,139,HTTP Request 2 Medium,200,OK,Thread Group 1-7,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,2,0,0,6
1.68063E+12,260,HTTP Request 1 Medium,200,OK,Thread Group 1-25,text,true,,717113,126,30,30,http://192.168.56.104/700KB.txt,5,0,0,6
1.68063E+12,147,HTTP Request 3 Medium,200,OK,Thread Group 1-27,text,true,,819513,126,30,30,http://192.168.56.104/800KB.txt,2,0,0,6
1.68063E+12,80,HTTP Request 11 Medium,200,OK,Thread Group 1-10,text,true,,1229115,127,30,30,http://192.168.56.104/1200KB.txt,11,0,0,12
1.68063E+12,201,HTTP Request 2 Large ,200,OK,Thread Group 1-6,text,true,,1433915,127,30,30,http://192.168.56.104/1400KB.txt,2,0,0,12
1.68063E+12,318,HTTP Request 13 Large ,200,OK,Thread Group 1-13,text,true,,1997115,127,30,30,http://192.168.56.104/1950KB.txt,2,0,0,16
1.68063E+12,79,HTTP Request 2 Medium,200,OK,Thread Group 1-19,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,43,0,0,10
1.68063E+12,38,HTTP Request 2 Small,200,OK,Thread Group 1-22,text,true,,102713,126,30,30,http://192.168.56.104/100KB.txt,4,0,0,6
1.68063E+12,22,HTTP Request 1 Small,200,OK,Thread Group 1-18,text,true,,51511,125,30,30,http://192.168.56.104/50KB.txt,5,0,0,6
1.68063E+12,78,HTTP Request 9 Small,200,OK,Thread Group 1-11,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,7,0,0,6
1.68063E+12,138,HTTP Request 10 Medium,200,OK,Thread Group 1-24,text,true,,1177915,127,30,30,http://192.168.56.104/1150KB.txt,5,0,0,12
1.68063E+12,55,HTTP Request 9 Small,200,OK,Thread Group 1-5,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,3,0,0,6
1.68063E+12,35,HTTP Request 7 Small,200,OK,Thread Group 1-30,text,true,,358713,126,30,30,http://192.168.56.104/350KB.txt,14,0,0,6
1.68063E+12,131,HTTP Request 7 Small,200,OK,Thread Group 1-28,text,true,,358713,126,30,30,http://192.168.56.104/350KB.txt,20,0,0,6
1.68063E+12,187,HTTP Request 12 Small,200,OK,Thread Group 1-17,text,true,,614713,126,30,30,http://192.168.56.104/600KB.txt,12,0,0,6
1.68063E+12,223,HTTP Request 11 Medium,200,OK,Thread Group 1-21,text,true,,1229115,127,30,30,http://192.168.56.104/1200KB.txt,4,0,0,12
1.68063E+12,307,HTTP Request 7 Large ,200,OK,Thread Group 1-26,text,true,,1689915,127,30,30,http://192.168.56.104/1650KB.txt,1,0,0,16
1.68063E+12,178,HTTP Request 2 Medium,200,OK,Thread Group 1-3,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,65,0,0,10
1.68063E+12,130,HTTP Request 12 Medium,200,OK,Thread Group 1-4,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,9,0,0,12
1.68063E+12,102,HTTP Request 7 Medium,200,OK,Thread Group 1-9,text,true,,1024315,127,30,30,http://192.168.56.104/1000KB.txt,13,0,8,2
1.68063E+12,204,HTTP Request 3 Large ,200,OK,Thread Group 1-23,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,18,0,0,12
1.68063E+12,108,HTTP Request 9 Medium,200,OK,Thread Group 1-16,text,true,,1075515,127,30,30,http://192.168.56.104/1100KB.txt,7,0,0,12
1.68063E+12,254,HTTP Request 12 Medium,200,OK,Thread Group 1-1,text,true,,1280315,127,30,30,http://192.168.56.104/1250KB.txt,4,0,0,12
1.68063E+12,96,HTTP Request 11 Medium,200,OK,Thread Group 1-20,text,true,,1229115,127,30,30,http://192.168.56.104/1200KB.txt,7,0,0,12
1.68063E+12,90,HTTP Request 4 Large ,200,OK,Thread Group 1-14,text,true,,1536315,127,30,30,http://192.168.56.104/1500KB.txt,7,0,0,12
1.68063E+12,162,HTTP Request 13 Large ,200,OK,Thread Group 1-12,text,true,,1997115,127,30,30,http://192.168.56.104/1950KB.txt,11,0,0,12
1.68063E+12,177,HTTP Request 8 Large ,200,OK,Thread Group 1-2,text,true,,1741115,127,30,30,http://192.168.56.104/1700KB.txt,4,0,0,12
1.68063E+12,13,HTTP Request 3 Small,200,OK,Thread Group 1-15,text,true,,153913,126,30,30,http://192.168.56.104/150KB.txt,1,0,0,6
1.68063E+12,93,HTTP Request 9 Small,200,OK,Thread Group 1-13,text,true,,461113,126,30,30,http://192.168.56.104/450KB.txt,1,0,0,6
1.68063E+12,79,HTTP Request 4 Medium,200,OK,Thread Group 1-8,text,true,,870713,126,30,30,http://192.168.56.104/850KB.txt,2,0,0,6
1.68063E+12,71,HTTP Request 13 Small,200,OK,Thread Group 1-29,text,true,,665913,126,30,30,http://192.168.56.104/650KB.txt,3,0,0,6
1.68063E+12,65,HTTP Request 5 Small,200,OK,Thread Group 1-6,text,true,,256313,126,30,30,http://192.168.56.104/250KB.txt,13,0,0,6
1.68063E+12,131,HTTP Request 13 Medium,200,OK,Thread Group 1-7,text,true,,1331515,127,30,30,http://192.168.56.104/1300KB.txt,4,0,0,12
1.68063E+12,230,HTTP Request 12 Large ,200,OK,Thread Group 1-25,text,true,,1945915,127,30,30,http://192.168.56.104/1900KB.txt,1,0,0,12
1.68063E+12,135,HTTP Request 3 Large ,200,OK,Thread Group 1-27,text,true,,1485115,127,30,30,http://192.168.56.104/1450KB.txt,27,0,0,9
1.68063E+12,28,HTTP Request 11 Small,200,OK,Thread Group 1-10,text,true,,563514,126,30,30,http://192.168.56.104/550KB.txt,4,0,3,3
1.68063E+12,60,HTTP Request 8 Medium,200,OK,Thread Group 1-19,text,true,,1075515,127,30,30,http://192.168.56.104/1050KB.txt,1,0,0,12
1.68063E+12,209,HTTP Request 10 Large ,200,OK,Thread Group 1-22,text,true,,1843515,127,30,30,http://192.168.56.104/1800KB.txt,2,0,0,12
1.68063E+12,67,HTTP Request 13 Large ,200,OK,Thread Group 1-18,text,true,,1997115,127,30,30,http://192.168.56.104/1950KB.txt,3,0,0,12
1.68063E+12,45,HTTP Request 3 Small,200,OK,Thread Group 1-24,text,true,,153913,126,30,30,http://192.168.56.104/150KB.txt,3,0,0,6
1.68063E+12,118,HTTP Request 11 Large ,200,OK,Thread Group 1-11,text,true,,1894716,127,30,30,http://192.168.56.104/1850KB.txt,10,0,4,3
1.68063E+12,152,HTTP Request 8 Medium,200,OK,Thread Group 1-5,text,true,,1075515,127,30,30,http://192.168.56.104/1050KB.txt,3,0,0,12
1.68063E+12,143,HTTP Request 2 Medium,200,OK,Thread Group 1-30,text,true,,768313,126,30,30,http://192.168.56.104/750KB.txt,5,0,0,6
1.68063E+12,50,HTTP Request 6 Small,200,OK,Thread Group 1-28,text,true,,307513,126,30,30,http://192.168.56.104/300KB.txt,6,0,0,6
1.68063E+12,158,HTTP Request 9 Medium,200,OK,Thread Group 1-26,text,true,,1075515,127,30,30,http://192.168.56.104/1100KB.txt,9,0,0,13
1.68063E+12,163,HTTP Request 11 Large ,200,OK,Thread Group 1-21,text,true,,1894715,127,30,30,http://192.168.56.104/1850KB.txt,4,0,0,12
1.68063E+12,187,HTTP Request 13 Large ,200,OK,Thread Group 1-17,text,true,,1997115,127,30,30,http://192.168.56.104/1950KB.txt,8,0,0,12
1.68063E+12,78,HTTP Request 10 Small,200,OK,Thread Group 1-3,text,true,,512313,126,30,30,http://192.168.56.104/500KB.txt,38,0,0,10
